name;lat;long;status;category;wind;pressure;exact_sst_anomaly;year;month;day
Isaac;21.985714285714288;-52.142857142857146;hurricane;4;90.0;965.5714285714286;-0.6784846591097969;2000;9;29
Isaac;30.2;-63.98333333333333;hurricane;2;75.0;978.0;-0.35715748369693756;2000;9;30
Isaac;21.53333333333333;-80.73333333333333;hurricane;1;105.0;952.6666666666666;-0.032133435209592165;2000;10;1
Keith;17.740000000000002;-87.88;hurricane;3;76.0;977.6;0.0443870425224304;2000;10;2
Keith;21.866666666666664;-97.0;hurricane;1;73.33333333333333;983.3333333333334;-0.402374476194382;2000;10;5
Michael;30.1;-70.9;hurricane;1;65.0;988.0;1.13462138175964;2000;10;17
Michael;31.325;-70.4;hurricane;1;66.25;984.25;1.13462138175964;2000;10;18
Michael;38.575;-63.35;hurricane;1;75.0;978.25;0.23211178928613552;2000;10;19
Erin;31.05;-61.675;hurricane;1;91.25;979.0;1.7161180973052974;2001;9;9
Erin;34.525;-64.375;hurricane;3;100.0;969.25;1.083045259118079;2001;9;10
Erin;37.125;-65.575;hurricane;1;80.0;975.25;-0.269847333431244;2001;9;11
Erin;37.95;-63.05;hurricane;1;76.25;978.25;-0.269847333431244;2001;9;12
Erin;32.0625;-54.6375;hurricane;1;75.625;978.625;0.828240364789963;2001;9;13
Erin;36.1375;-51.6125;hurricane;1;81.25;975.0;0.4974377751350405;2001;9;14
Felix;31.625;-40.325;hurricane;2;88.75;971.25;1.53400945663452;2001;9;15
Felix;33.1;-34.125;hurricane;2;77.5;976.75;5.00403308868408;2001;9;16
Felix;34.85;-55.699999999999996;hurricane;1;67.5;985.3333333333334;2.81434154510498;2001;9;17
Humberto;31.45;-67.45;hurricane;1;72.5;988.0;5.00403308868408;2001;9;23
Humberto;34.375;-66.4;hurricane;2;75.0;988.25;3.361764430999755;2001;9;24
Humberto;38.05;-62.925;hurricane;1;65.0;991.5;1.71949577331543;2001;9;25
Humberto;40.7;-59.425;hurricane;1;77.5;979.25;2.0390616655349696;2001;9;26
Humberto;42.3;-52.95;hurricane;1;67.5;989.0;2.14558362960815;2001;9;27
Iris;16.9;-72.2;hurricane;1;65.0;992.0;-0.131089836359024;2001;10;6
Iris;17.125;-76.3;hurricane;1;75.0;990.5;-0.131089836359024;2001;10;7
Iris;17.1;-83.225;hurricane;1;101.25;962.75;-0.131089836359024;2001;10;8
Iris;16.4;-88.2;hurricane;4;125.0;948.0;-0.131089836359024;2001;10;9
Karen;37.3;-64.6;hurricane;1;65.0;985.0;1.71949577331543;2001;10;13
Karen;38.25;-63.85;hurricane;1;67.5;983.5;1.71949577331543;2001;10;14
Michelle;17.9;-84.0;hurricane;1;75.0;974.0;0.353253960609436;2001;11;2
Michelle;18.98;-84.12;hurricane;2;106.0;940.6;0.353253960609436;2001;11;3
Michelle;20.84;-82.5;hurricane;4;118.0;945.6;0.7184442758560184;2001;11;4
Michelle;28.616666666666664;-69.25;hurricane;3;78.33333333333333;975.1666666666666;0.5840630680322648;2001;11;5
Olga;30.85;-55.95;hurricane;1;65.0;978.0;0.0163937658071517;2001;11;26
Olga;32.05;-56.6;hurricane;1;77.5;974.25;0.0163937658071517;2001;11;27
Olga;32.175;-56.175;hurricane;1;73.75;976.5;0.0163937658071517;2001;11;28
Olga;30.3;-57.6;hurricane;1;65.0;987.0;0.0163937658071517;2001;11;29
Gustav;39.15;-68.8;hurricane;1;77.5;967.5;-0.508858770132065;2002;9;11
Gustav;45.62;-60.44;hurricane;1;76.0;961.0;-0.5225316286087038;2002;9;12
Isidore;20.4;-81.7;hurricane;1;65.0;983.0;-0.0110764801502227;2002;9;19
Isidore;21.419999999999998;-83.38;hurricane;1;80.0;968.2;-0.0110764801502227;2002;9;20
Isidore;22.075;-85.32499999999999;hurricane;1;92.5;957.25;-0.0110764801502227;2002;9;21
Isidore;21.78;-88.06;hurricane;3;110.0;937.6;-0.0110764801502227;2002;9;22
Isidore;20.8;-89.5;hurricane;3;85.0;951.0;-0.0110764801502227;2002;9;23
Kyle;29.0;-55.3;hurricane;1;65.0;987.0;1.08109629154205;2002;9;25
Kyle;28.125;-57.85;hurricane;1;71.25;983.5;1.08109629154205;2002;9;26
Kyle;27.1;-60.175;hurricane;1;73.75;982.0;1.08109629154205;2002;9;27
Kyle;26.4;-61.849999999999994;hurricane;1;67.5;985.5;1.08109629154205;2002;9;28
Lili;19.766666666666666;-79.89999999999999;hurricane;1;65.0;985.3333333333334;-0.2519995470841722;2002;9;30
Lili;21.483333333333334;-82.98333333333333;hurricane;1;84.16666666666667;972.0;-0.0110764801502227;2002;10;1
Lili;24.46;-88.12;hurricane;2;109.0;952.0;0.42579262852668637;2002;10;2
Lili;28.375;-91.5;hurricane;4;97.5;955.5;1.08109629154205;2002;10;3
Claudette;17.5;-82.8;hurricane;1;70.0;988.0;0.040082037448883;2003;7;10
Claudette;28.275;-95.8;hurricane;1;72.5;983.0;1.54741048812866;2003;7;15
Danny;39.2;-53.4;hurricane;1;65.0;1002.0;2.63714480400085;2003;7;18
Danny;41.1;-49.833333333333336;hurricane;1;65.0;1000.6666666666666;3.53817939758301;2003;7;19
Erika;25.25;-97.5;hurricane;1;65.0;987.0;-0.0420863330364227;2003;8;16
Fabian;16.825;-47.425;hurricane;1;80.0;976.0;0.517147839069366;2003;8;30
Fabian;17.9;-51.925;hurricane;3;111.25;951.0;0.517147839069366;2003;8;31
Fabian;18.625;-55.8;hurricane;4;121.25;946.75;0.517147839069366;2003;9;1
Fabian;19.875;-59.525;hurricane;4;121.25;944.75;0.662115842103958;2003;9;2
Fabian;21.65;-62.05;hurricane;4;111.25;944.75;0.80708384513855;2003;9;3
Fabian;24.4;-63.599999999999994;hurricane;4;108.75;942.0;0.8029615730047228;2003;9;4
Fabian;29.400000000000002;-65.07499999999999;hurricane;4;107.5;946.75;0.723802626132965;2003;9;5
Fabian;35.3;-62.875;hurricane;3;100.0;956.0;0.7387772798538205;2003;9;6
Fabian;31.583333333333332;-48.96666666666667;hurricane;2;77.5;972.8333333333334;0.5586474786202111;2003;9;7
Fabian;29.47142857142857;-42.728571428571435;hurricane;1;85.71428571428571;968.2857142857143;0.5728270496640883;2003;9;8
Isabel;19.125;-45.725;hurricane;4;115.0;948.0;0.5896318405866621;2003;9;9
Isabel;20.9;-49.875;hurricane;3;113.75;948.5;0.80708384513855;2003;9;10
Isabel;21.35;-53.575;hurricane;4;132.5;927.5;0.80708384513855;2003;9;11
Isabel;21.65;-56.975;hurricane;5;140.0;920.0;0.80708384513855;2003;9;12
Isabel;22.075;-60.575;hurricane;4;135.0;931.75;0.80708384513855;2003;9;13
Isabel;23.375;-65.175;hurricane;4;136.25;935.5;0.80708384513855;2003;9;14
Isabel;24.725;-68.975;hurricane;4;122.5;943.0;0.8029615730047228;2003;9;15
Isabel;26.55;-70.7;hurricane;3;98.75;956.25;3.61761999130249;2003;9;16
Isabel;29.325;-72.225;hurricane;2;92.5;956.5;3.39241623878479;2003;9;17
Isabel;33.54;-75.12;hurricane;2;89.0;956.0;2.3360598087310795;2003;9;18
Isabel;36.7;-77.7;hurricane;1;65.0;969.0;0.813079118728638;2003;9;19
Juan;32.15;-62.0;hurricane;1;67.5;987.0;2.71680498123169;2003;9;26
Juan;34.6;-62.55;hurricane;1;78.75;978.25;1.764942049980164;2003;9;27
Juan;38.025;-63.949999999999996;hurricane;2;90.0;970.0;0.5692362785339358;2003;9;28
Juan;40.6;-57.074999999999996;hurricane;2;75.0;978.5;0.37576195597648687;2003;9;29
Kate;30.0;-35.4;hurricane;1;65.0;987.0;2.71680498123169;2003;9;30
Kate;31.7;-40.9;hurricane;1;65.0;987.0;2.71680498123169;2003;10;1
Kate;30.35;-43.35;hurricane;1;73.75;980.25;2.9420087337493896;2003;10;2
Kate;29.5;-47.4;hurricane;1;90.0;969.5;3.61761999130249;2003;10;3
Kate;30.075;-52.175;hurricane;3;103.75;958.0;2.9420087337493896;2003;10;4
Kate;30.7;-55.675;hurricane;3;92.5;969.5;2.71680498123169;2003;10;5
Kate;34.475;-55.7;hurricane;1;76.25;979.0;1.764942049980164;2003;10;6
Kate;38.6;-54.0;hurricane;1;65.0;987.0;0.813079118728638;2003;10;7
Alex;34.166666666666664;-76.33333333333333;hurricane;1;80.0;976.3333333333334;1.403287847836814;2004;8;3
Alex;36.974999999999994;-71.075;hurricane;1;85.0;971.25;0.907287001609802;2004;8;4
Alex;40.375;-60.925;hurricane;3;100.0;961.5;0.7890974879264829;2004;8;5
Alex;45.3;-46.75;hurricane;1;70.0;981.0;0.7204677760601045;2004;8;6
Charley;16.7;-76.8;hurricane;1;65.0;993.0;0.404005527496338;2004;8;11
Charley;18.825;-79.925;hurricane;1;77.5;986.0;0.482071489095688;2004;8;12
Charley;24.485714285714288;-82.42857142857143;hurricane;2;110.71428571428571;958.1428571428571;0.8895377772194989;2004;8;13
Charley;31.46;-80.03999999999999;hurricane;1;70.0;988.0;1.545143079757692;2004;8;14
Danielle;14.45;-31.425;hurricane;1;76.25;980.25;0.6739750951528553;2004;8;15
Danielle;17.375;-36.55;hurricane;2;91.25;968.5;0.404005527496338;2004;8;16
Danielle;22.475;-39.7;hurricane;2;90.0;969.75;0.556906223297119;2004;8;17
Danielle;26.6;-40.45;hurricane;1;70.0;983.0;-0.504829168319702;2004;8;18
Frances;13.3;-45.8;hurricane;1;65.0;987.0;0.75629460811615;2004;8;26
Frances;14.5;-48.099999999999994;hurricane;1;83.75;974.0;0.6912674978375435;2004;8;27
Frances;16.85;-51.2;hurricane;3;105.0;957.5;0.496186167001724;2004;8;28
Frances;23.28333333333333;-62.5;hurricane;4;97.5;960.5;0.32571420073509205;2004;8;29
Frances;19.125;-57.5;hurricane;3;103.75;954.0;0.496186167001724;2004;8;30
Frances;19.925;-62.825;hurricane;3;117.5;946.75;0.5265461951494215;2004;8;31
Frances;21.18;-68.38;hurricane;4;120.0;938.6;0.556906223297119;2004;9;1
Frances;23.116666666666664;-73.16666666666667;hurricane;4;119.16666666666667;941.1666666666666;0.556906223297119;2004;9;2
Frances;24.933333333333334;-75.96666666666665;hurricane;3;97.5;955.0;0.026038527488708496;2004;9;3
Frances;26.52;-78.24;hurricane;2;88.0;961.0;-0.504829168319702;2004;9;4
Frances;19.75714285714286;-65.11428571428571;hurricane;2;87.85714285714286;966.5714285714286;0.02503280980246425;2004;9;5
Ivan;10.925;-51.475;hurricane;4;106.25;955.5;0.75629460811615;2004;9;6
Ivan;11.559999999999999;-59.239999999999995;hurricane;2;100.0;960.0;0.75629460811615;2004;9;7
Ivan;12.475;-64.8;hurricane;4;118.75;950.25;0.75629460811615;2004;9;8
Ivan;13.975;-70.125;hurricane;4;135.0;925.75;0.75629460811615;2004;9;9
Ivan;15.975;-74.275;hurricane;4;125.0;931.75;0.496186167001724;2004;9;10
Ivan;17.56;-77.74;hurricane;4;133.0;923.6;0.4961861670017241;2004;9;11
Ivan;18.68;-80.96000000000001;hurricane;5;135.0;916.8;0.4961861670017241;2004;9;12
Ivan;20.38;-83.97999999999999;hurricane;5;140.0;914.6;0.532618200778961;2004;9;13
Ivan;22.48;-85.67999999999999;hurricane;5;133.0;923.0;0.556906223297119;2004;9;14
Ivan;26.225;-87.625;hurricane;4;117.5;934.75;-0.23939532041549677;2004;9;15
Ivan;25.214285714285715;-79.64285714285714;hurricane;3;85.0;963.1428571428571;2.1554177403450026;2004;9;16
Karl;14.75;-38.375;hurricane;1;85.0;973.5;0.8727471232414246;2004;9;18
Karl;16.225;-42.05;hurricane;2;102.5;957.75;0.828288376331329;2004;9;19
Jeanne;19.32;-50.720000000000006;hurricane;1;104.0;957.0;1.2895985126495353;2004;9;20
Jeanne;23.925;-58.7625;hurricane;1;96.25;958.75;2.149730458855627;2004;9;21
Jeanne;26.125;-58.9125;hurricane;1;88.75;966.125;2.7263681292533852;2004;9;22
Jeanne;28.65;-57.4125;hurricane;2;90.625;961.0;3.1428019106388088;2004;9;23
Jeanne;33.6375;-56.375;hurricane;1;75.0;963.875;2.2494514584541303;2004;9;24
Jeanne;26.619999999999997;-76.46000000000001;hurricane;2;96.0;957.8;3.13483905792236;2004;9;25
Jeanne;27.325;-80.45;hurricane;3;95.0;954.75;3.13483905792236;2004;9;26
Lisa;40.95;-40.35;hurricane;1;65.0;987.0;1.37920093536377;2004;10;2
Cindy;28.85;-90.19999999999999;hurricane;1;65.0;991.5;1.76796388626099;2005;7;6
Dennis;17.25;-74.525;hurricane;1;85.0;969.5;0.287662655115127;2005;7;7
Dennis;20.766666666666666;-78.98333333333333;hurricane;4;120.0;946.6666666666666;0.6299186249574024;2005;7;8
Dennis;23.9;-82.925;hurricane;3;86.25;965.5;1.0427759289741525;2005;7;9
Dennis;28.419999999999998;-86.22;hurricane;3;114.0;939.0;1.993055438995364;2005;7;10
Emily;12.16;-62.32000000000001;hurricane;1;81.0;986.0;0.461708068847656;2005;7;14
Emily;13.9;-69.25;hurricane;3;108.75;961.0;0.461708068847656;2005;7;15
Emily;15.65;-75.725;hurricane;3;123.75;948.0;0.33117400854825924;2005;7;16
Emily;18.0;-81.95;hurricane;5;132.5;940.75;0.496477901935577;2005;7;17
Emily;20.68;-87.94;hurricane;4;96.0;964.0;0.8150336861610409;2005;7;18
Emily;23.4;-93.35;hurricane;1;80.0;974.25;0.894672632217407;2005;7;19
Emily;24.599999999999998;-96.86666666666667;hurricane;3;110.0;945.3333333333334;0.8946726322174069;2005;7;20
Irene;35.85;-68.1;hurricane;1;75.0;984.75;0.136901393532753;2005;8;15
Irene;36.575;-63.525;hurricane;1;83.75;975.75;-0.144414484500885;2005;8;16
Irene;36.875;-59.575;hurricane;1;71.25;983.75;-0.135715365409851;2005;8;17
Katrina;26.0;-80.1;hurricane;1;70.0;984.0;0.615354895591736;2005;8;25
Katrina;25.325;-81.55;hurricane;1;73.75;979.25;0.5747373253107072;2005;8;26
Katrina;24.475;-84.325;hurricane;2;96.25;949.75;0.452884614467621;2005;8;27
Katrina;25.5;-87.225;hurricane;3;130.0;920.5;0.5747373253107072;2005;8;28
Katrina;29.25;-89.53333333333332;hurricane;5;111.66666666666667;922.8333333333334;0.31955267985661834;2005;8;29
Maria;28.566666666666666;-55.53333333333333;hurricane;1;68.33333333333333;984.6666666666666;0.615354895591736;2005;9;4
Maria;31.175;-56.7;hurricane;1;82.5;975.5;-0.272051751613617;2005;9;5
Maria;33.25;-56.125;hurricane;3;86.25;971.75;-0.272051751613617;2005;9;6
Maria;33.25;-57.11666666666667;hurricane;1;70.0;983.6666666666666;0.06919592618942266;2005;9;7
Maria;34.3;-56.4125;hurricane;1;70.625;983.375;-0.09295772761106488;2005;9;8
Nate;31.68;-66.76;hurricane;1;69.0;984.6;0.0829109072685242;2005;9;9
Ophelia;31.6;-76.4;hurricane;1;67.5;976.5;-0.272051751613617;2005;9;10
Ophelia;31.625;-75.85000000000001;hurricane;1;70.0;977.75;-0.272051751613617;2005;9;11
Ophelia;33.2;-77.825;hurricane;1;71.25;981.0;-0.272051751613617;2005;9;14
Ophelia;34.525000000000006;-76.15;hurricane;1;68.75;982.75;-0.272051751613617;2005;9;15
Philippe;16.9;-56.075;hurricane;1;65.0;987.0;0.466581970453262;2005;9;19
Philippe;20.799999999999997;-68.82499999999999;hurricane;1;72.5;983.0;0.9784515053033811;2005;9;20
Rita;24.2;-84.525;hurricane;2;117.5;945.75;1.4903210401535;2005;9;21
Rita;24.96;-87.84;hurricane;5;145.0;902.0;1.940318036079404;2005;9;22
Rita;26.85;-91.1;hurricane;4;115.0;924.0;2.61531352996826;2005;9;23
Rita;29.55;-93.6;hurricane;3;92.5;938.0;2.5086409449577323;2005;9;24
Stan;18.9;-94.5;hurricane;1;67.5;982.0;0.466581970453262;2005;10;4
Vince;34.1;-18.9;hurricane;1;65.0;988.0;2.18862318992615;2005;10;9
Wilma;16.4;-80.69999999999999;hurricane;1;70.0;977.0;1.10926520824432;2005;10;18
Wilma;17.075;-82.55;hurricane;4;145.0;903.0;1.10926520824432;2005;10;19
Wilma;18.225;-84.85;hurricane;4;131.25;905.0;1.10926520824432;2005;10;20
Wilma;19.92;-86.36;hurricane;4;127.0;927.2;1.621138906478878;2005;10;21
Wilma;20.9;-86.97999999999999;hurricane;4;106.0;940.6;1.96238803863525;2005;10;22
Wilma;22.225;-86.325;hurricane;2;86.25;961.5;1.96238803863525;2005;10;23
Wilma;25.82;-81.78;hurricane;2;102.0;953.2;1.886509513854978;2005;10;24
Wilma;35.175;-69.85;hurricane;3;93.75;966.0;0.5231209695339203;2005;10;25
Beta;13.666666666666666;-81.7;hurricane;1;73.33333333333333;982.3333333333334;0.9347103834152218;2005;10;29
Beta;13.266666666666666;-83.06666666666666;hurricane;2;93.33333333333333;967.3333333333334;0.9347103834152218;2005;10;30
Epsilon;33.9;-47.9;hurricane;1;65.0;987.0;-0.939468264579773;2005;12;2
Epsilon;34.45;-45.5;hurricane;1;65.0;987.0;-0.939468264579773;2005;12;3
Epsilon;34.324999999999996;-40.5;hurricane;1;67.5;985.75;-0.939468264579773;2005;12;4
Epsilon;33.925;-36.15;hurricane;1;72.5;983.0;-0.939468264579773;2005;12;5
Epsilon;32.6;-33.85;hurricane;1;65.0;986.5;-0.939468264579773;2005;12;6
Epsilon;30.099999999999998;-36.0;hurricane;1;65.0;987.0;-0.39157768090566;2005;12;7
Ernesto;16.9;-72.7;hurricane;1;65.0;992.0;0.0855753496289253;2006;8;27
Florence;28.166666666666668;-65.76666666666667;hurricane;1;75.0;978.0;-0.35805526375770597;2006;9;10
Florence;31.924999999999997;-65.775;hurricane;1;75.0;975.0;-1.15886425971985;2006;9;11
Florence;36.775;-62.35;hurricane;1;66.25;976.0;-0.05842658877372775;2006;9;12
Gordon;25.2;-57.925;hurricane;1;77.5;979.0;-0.13060516119003315;2006;9;13
Gordon;28.6;-56.45;hurricane;3;105.0;956.25;-0.358055263757706;2006;9;14
Gordon;30.825000000000003;-53.85;hurricane;3;90.0;968.5;-1.15886425971985;2006;9;15
Gordon;27.066666666666666;-51.050000000000004;hurricane;1;67.5;985.0;2.37757690747579;2006;9;16
Gordon;26.5125;-50.7375;hurricane;1;73.125;981.0;2.127062022686005;2006;9;17
Gordon;29.4;-49.5375;hurricane;1;90.0;968.125;1.45744776725769;2006;9;18
Gordon;31.125;-45.3375;hurricane;2;88.125;966.75;1.45744776725769;2006;9;19
Gordon;31.5375;-39.925;hurricane;1;77.5;970.125;1.6414164900779724;2006;9;20
Helene;28.45;-57.0;hurricane;1;76.25;966.0;2.33741217851639;2006;9;21
Helene;33.1;-55.325;hurricane;1;71.25;969.5;3.01547193527222;2006;9;22
Helene;36.725;-48.55;hurricane;1;77.5;962.75;1.53937816619873;2006;9;23
Helene;39.56666666666667;-40.76666666666667;hurricane;1;66.66666666666667;964.0;1.6811368068059267;2006;9;24
Isaac;30.950000000000003;-58.85;hurricane;1;67.5;990.5;3.01547193527222;2006;9;30
Isaac;33.45;-60.15;hurricane;1;72.5;986.25;2.6464484930038474;2006;10;1
Isaac;38.5;-58.8;hurricane;1;65.0;988.5;1.53937816619873;2006;10;2
Dean;13.5;-53.36666666666667;hurricane;1;76.66666666666667;976.0;0.154440447688103;2007;8;16
Dean;14.35;-60.675;hurricane;1;90.0;969.75;0.504042446613312;2007;8;17
Dean;15.3;-67.3;hurricane;4;136.25;931.5;0.265680465847254;2007;8;18
Dean;16.6;-73.475;hurricane;4;122.5;923.5;0.186226472258568;2007;8;19
Dean;17.725;-80.6;hurricane;4;130.0;925.5;0.186226472258568;2007;8;20
Dean;18.72;-87.78;hurricane;5;126.0;924.2;0.186226472258568;2007;8;21
Dean;20.259999999999998;-95.2;hurricane;1;75.0;976.4;0.8314024180173872;2007;8;22
Felix;12.925;-68.6;hurricane;1;88.75;979.75;0.504042446613312;2007;9;2
Felix;14.059999999999999;-75.78;hurricane;5;141.0;936.4;0.504042446613312;2007;9;3
Felix;14.325000000000001;-82.47500000000001;hurricane;4;118.75;946.25;0.504042446613312;2007;9;4
Humberto;29.8;-94.10000000000001;hurricane;1;75.0;986.3333333333334;1.9513562917709333;2007;9;13
Karen;12.0;-42.849999999999994;hurricane;1;65.0;989.0;1.16890132427216;2007;9;26
Lorenzo;20.5;-96.8;hurricane;1;66.66666666666667;992.0;1.06736350059509;2007;9;28
Noel;28.275;-74.95;hurricane;1;70.0;980.75;0.22921369969844801;2007;11;2
Bertha;19.675;-50.9;hurricane;1;88.75;968.5;0.7266390770673763;2008;7;7
Bertha;21.475;-53.25;hurricane;3;93.75;965.0;1.02552974224091;2008;7;8
Bertha;23.55;-56.525;hurricane;1;71.25;983.25;1.02552974224091;2008;7;9
Bertha;26.025;-59.5;hurricane;2;83.75;974.25;1.46531319618225;2008;7;10
Bertha;28.075;-61.6;hurricane;1;76.25;979.0;1.46531319618225;2008;7;11
Bertha;29.6;-62.45;hurricane;1;75.0;977.75;1.46531319618225;2008;7;12
Bertha;29.85;-62.45;hurricane;1;65.0;984.5;1.46531319618225;2008;7;13
Bertha;36.9;-51.5;hurricane;1;65.0;989.0;0.851682066917419;2008;7;18
Bertha;41.2;-47.075;hurricane;1;65.0;989.0;0.5736298412084575;2008;7;19
Dolly;25.91428571428571;-96.74285714285715;hurricane;1;75.0;970.7142857142857;0.4817229935101103;2008;7;23
Dolly;26.5;-97.8;hurricane;1;65.0;976.0;0.544275224208832;2008;7;24
Gustav;17.5;-72.2;hurricane;1;75.0;986.3333333333334;0.986113250255585;2008;8;26
Gustav;18.8;-79.2;hurricane;1;65.0;984.0;0.986113250255585;2008;8;29
Gustav;20.72;-81.6;hurricane;1;106.0;956.4;1.132885837554932;2008;8;30
Gustav;24.25;-85.025;hurricane;4;105.0;957.75;1.3157461881637575;2008;8;31
Gustav;27.483333333333334;-86.91666666666667;hurricane;2;88.33333333333333;959.8333333333334;1.5141074260075884;2008;9;1
Hanna;21.6;-72.5;hurricane;1;70.0;978.5;1.23073422908783;2008;9;2
Ike;21.1;-51.9;hurricane;1;75.0;979.0;1.23073422908783;2008;9;3
Ike;22.65;-55.65;hurricane;3;116.25;942.0;1.23073422908783;2008;9;4
Ike;23.475;-61.175;hurricane;4;108.75;951.5;1.23073422908783;2008;9;5
Ike;22.15;-66.975;hurricane;3;102.5;960.25;1.23073422908783;2008;9;6
Ike;21.06;-72.38;hurricane;4;111.0;946.8;1.23073422908783;2008;9;7
Ike;21.12;-76.86;hurricane;4;98.0;952.8;1.23073422908783;2008;9;8
Ike;22.240000000000002;-82.06;hurricane;1;69.0;965.2;1.23073422908783;2008;9;9
Ike;23.625;-84.9;hurricane;1;75.0;962.25;1.23073422908783;2008;9;10
Ike;25.275;-87.6;hurricane;2;85.0;946.75;1.4857701063156126;2008;9;11
Ike;26.725;-91.625;hurricane;2;91.25;954.0;1.57078206539154;2008;9;12
Ike;29.25;-94.625;hurricane;2;92.5;953.0;1.4870306551456451;2008;9;13
Kyle;32.25;-69.6;hurricane;1;67.5;995.5;0.074338786303997;2008;9;27
Kyle;38.425;-68.475;hurricane;1;71.25;990.0;0.296809057705104;2008;9;28
Kyle;43.8;-66.2;hurricane;1;65.0;985.0;0.0573854558169841;2008;9;29
Omar;14.75;-67.55;hurricane;1;72.5;982.25;0.5579621940851213;2008;10;15
Omar;18.9;-62.9;hurricane;2;92.5;972.0;0.5725564807653427;2008;10;16
Omar;26.475;-56.5;hurricane;1;68.75;984.25;-1.1107875443994981;2008;10;17
Paloma;17.7;-81.625;hurricane;1;71.25;981.5;0.843514263629913;2008;11;7
Paloma;19.6;-79.95;hurricane;3;115.0;952.5;0.6030383221805092;2008;11;8
Paloma;20.7;-78.0;hurricane;2;87.5;969.0;-0.118389502167702;2008;11;9
Bill;13.933333333333332;-44.6;hurricane;1;73.33333333333333;978.0;0.526520311832428;2009;8;17
Bill;15.5;-49.625;hurricane;2;92.5;964.25;0.7192428857088092;2009;8;18
Bill;18.025;-54.9;hurricane;3;112.5;951.25;0.783483743667603;2009;8;19
Bill;21.625;-60.3;hurricane;4;111.25;948.5;0.167079776525497;2009;8;20
Bill;26.325000000000003;-65.375;hurricane;3;102.5;951.0;-1.0188976302742931;2009;8;21
Bill;33.2;-68.425;hurricane;2;86.25;959.75;-1.0048807561397572;2009;8;22
Bill;41.25;-65.9;hurricane;1;72.5;964.5;0.9963831603527078;2009;8;23
Bill;46.3;-57.9;hurricane;1;65.0;973.0;1.03998363018036;2009;8;24
Fred;13.3;-31.625;hurricane;1;91.25;967.75;0.526520311832428;2009;9;9
Fred;15.75;-34.3;hurricane;2;87.5;971.0;0.7192428857088092;2009;9;10
Fred;17.433333333333334;-34.800000000000004;hurricane;1;73.33333333333333;980.6666666666666;0.783483743667603;2009;9;11
Ida;12.75;-83.44999999999999;hurricane;1;67.5;986.0;0.248582825064659;2009;11;5
Ida;20.6;-85.45;hurricane;1;80.0;982.25;0.16740939766168578;2009;11;8
Ida;25.95;-87.825;hurricane;2;77.5;986.75;0.39125792682170885;2009;11;9
Alex;23.580000000000002;-95.22;hurricane;1;73.0;963.4;0.50249719619751;2010;6;30
Alex;24.2;-97.8;hurricane;2;86.66666666666667;952.3333333333334;0.50249719619751;2010;7;1
Danielle;15.2;-40.9;hurricane;1;65.0;987.0;-0.389138787984848;2010;8;23
Danielle;16.05;-45.025;hurricane;1;72.5;982.5;-0.389138787984848;2010;8;24
Danielle;19.049999999999997;-50.9;hurricane;1;71.25;983.0;-0.20886783301830303;2010;8;25
Danielle;23.475;-55.0;hurricane;1;85.0;973.25;0.331945031881332;2010;8;26
Danielle;26.35;-58.75;hurricane;2;107.5;952.25;0.768919348716736;2010;8;27
Danielle;28.625;-60.625;hurricane;3;96.25;950.75;0.768919348716736;2010;8;28
Danielle;28.266666666666666;-57.6;hurricane;2;75.83333333333333;969.8333333333334;0.1274291823307673;2010;8;29
Danielle;27.514285714285712;-58.285714285714285;hurricane;1;85.71428571428571;966.5714285714286;-0.22915751593453543;2010;8;30
Earl;20.575;-66.9;hurricane;4;115.0;936.0;0.15167407691478701;2010;8;31
Earl;24.175;-71.05;hurricane;3;110.0;941.0;0.441188611090183;2010;9;1
Earl;29.4;-74.425;hurricane;4;115.0;934.25;0.595277175307274;2010;9;2
Earl;35.3;-73.67500000000001;hurricane;2;80.0;955.75;0.34979133307933796;2010;9;3
Earl;44.26666666666667;-64.46666666666667;hurricane;1;65.0;962.6666666666666;-0.2051782806714373;2010;9;4
Igor;17.675;-44.125;hurricane;1;85.0;972.5;-0.389138787984848;2010;9;12
Igor;17.625;-48.775;hurricane;4;128.75;935.0;-0.389138787984848;2010;9;13
Igor;17.400000000000002;-44.4;hurricane;4;105.0;954.3333333333334;-0.389138787984848;2010;9;14
Igor;18.4;-43.1;hurricane;4;115.625;946.75;-0.389138787984848;2010;9;15
Igor;20.844444444444445;-52.03333333333333;hurricane;4;102.77777777777777;954.2222222222222;1.041629711786906;2010;9;16
Igor;21.592857142857145;-70.75;hurricane;4;92.14285714285714;965.0714285714286;1.1134777920586723;2010;9;17
Igor;25.35;-62.85;hurricane;2;85.0;942.5;0.9401282072067261;2010;9;18
Igor;29.075;-65.325;hurricane;1;75.0;948.75;0.8367581367492675;2010;9;19
Igor;34.35;-64.425;hurricane;1;65.0;957.5;0.208890989422798;2010;9;20
Igor;42.975;-56.25;hurricane;1;67.5;956.25;-0.30659123510122327;2010;9;21
Lisa;20.0;-27.7;hurricane;1;65.0;988.0;0.964254856109619;2010;9;24
Lisa;20.85;-27.9;hurricane;1;72.5;984.0;0.964254856109619;2010;9;25
Otto;25.7;-64.05;hurricane;1;67.5;981.5;0.916001558303833;2010;10;8
Otto;29.275;-58.25;hurricane;1;71.25;980.0;0.7575147151947019;2010;10;9
Paula;17.675;-85.225;hurricane;1;73.75;988.5;1.31244170665741;2010;10;12
